headlines,terms,dates,scores
'probably' the best atheist bus campaign ever,campaign,2008-10-23,2
us election briefing: shopped for shopping,house,2008-10-23,2
thought crime: james sallis,rallies,2008-10-23,2
democrats: the party gets its act together,democrat,2008-10-23,2
writers' rooms: al alvarez,rallies,2008-10-24,2
artists beginning with b,republican,2008-10-24,2
"running on empty, motor city where houses sell for £500",house,2008-10-24,2
"theatre preview: the house of bernarda alba, coventry",house,2008-10-24,2
italian protests,protest,2008-10-24,2
big names join defections from republican camp,republican,2008-10-24,2
big names join defections from republican camp,campaign,2008-10-24,2
us election briefing: the leaking starts here,house,2008-10-24,2
us election: economic woes push ohio electorate towards obama,house,2008-10-24,2
us election: mccain aides tout hopes of victory despite widening gap in polls,house,2008-10-24,2
us election: prominent republicans cross the aisle to endorse obama,house,2008-10-24,3
us election: prominent republicans cross the aisle to endorse obama,republican,2008-10-24,3
jcb lets web users smash its phone with a hammer in online campaign,campaign,2008-10-24,2
us election: chicago braces for massive obama election night rally,house,2008-10-24,2
"for sale at $1,250: the detroit houses behind the sub-prime disaster",house,2008-10-24,1
final days of election campaign to be dominated by 'joe the emergency services botherer',campaign,2008-10-24,2
passing the national security test,protest,2008-10-24,2
us mortgage brokers in philosophical mood,house,2008-10-24,2
glenrothes byelection: why there is optimism in the labour camp,campaign,2008-10-24,2
us election briefing: into the home straight,house,2008-10-24,2
'egg-mendment' rallies democrats in colorado,rallies,2008-10-24,2
'egg-mendment' rallies democrats in colorado,democrat,2008-10-24,2
profiteering vulgarity - just like cricket used to be,house,2008-10-25,2
hacker is 'too sick' to survive us extradition,house,2008-10-25,1
"my space: john squire, artist",pac,2008-10-25,2
"we're underdogs, labour admits, as brown rallies glenrothes vote",rallies,2008-10-25,2
republicans fear long exile in the wilderness,republican,2008-10-25,2
house delivers post in style,house,2008-10-25,3
"us helicopters attack syrian village, say witnesses",house,2008-10-26,2
us election: youths' plot to kill 102 black people and obama uncovered,house,2008-10-27,2
alaska senator stevens found guilty of accepting gifts from oil executive,senate,2008-10-27,2
us election: democrats prepare for major congressional wins,house,2008-10-27,3
us election: democrats prepare for major congressional wins,democrat,2008-10-27,3
syria: us goes it alone again,house,2008-10-27,2
mccain stokes fears of democratic dominance if obama wins election,democrat,2008-10-27,3
us congress: eight senate and house races to watch on november 4,house,2008-10-27,2
us congress: eight senate and house races to watch on november 4,senate,2008-10-27,2
us congress: eight senate and house races to watch on november 4,house,2008-10-27,2
"lord, give us a sign",house,2008-10-27,2
us helicopter raid on syria kills eight,house,2008-10-27,2
dog saves four kittens from house fire,house,2008-10-27,2
"lie still, sleep becalmed",rallies,2008-10-27,2
"royal opera house in talks with palace theatre, manchester",house,2008-10-27,2
anti-obama propagandists don't understand proper use of the ellipsis,house,2008-10-27,2
us election briefing: mccain faces tough choice,house,2008-10-27,2
1000 artworks to see before you die: francisco de goya,democrat,2008-10-27,1
artists beginning with c (part two),democrat,2008-10-27,2
artists beginning with c (part two),republican,2008-10-27,2
artists beginning with c (part two),campaign,2008-10-27,2
artists beginning with c (part two),pac,2008-10-27,2
artists beginning with g (part one),campaign,2008-10-27,2
us forces kill eight in helicopter raid on syria,house,2008-10-27,2
republicans split over running mate's intentions for 2012,republican,2008-10-27,2
house prices down 7.3%  over past year,house,2008-10-27,2
man and superman,super,2008-10-27,2
democrats deny taking result for granted,democrat,2008-10-27,2
he told us so,house,2008-10-27,2
it makes us all feel better to see a good man doing something wholly benign,house,2008-10-27,3
man sentenced to 30 years for kercher murder,senate,2008-10-28,1
kentucky fried republicans,republican,2008-10-28,3
us elections: a long couple of days' night,house,2008-10-28,2
us election: mccain and other republicans desert alaska senator,house,2008-10-28,2
us election: mccain and other republicans desert alaska senator,republican,2008-10-28,2
us election: mccain and other republicans desert alaska senator,senate,2008-10-28,2
us election: obama and mccain fight for swing state pennsylvania,house,2008-10-28,3
"us election: obama leads mccain by 19 points among early voters, pew says",house,2008-10-28,2
us elections: a focus on november's small races could pay big dividends,house,2008-10-28,2
no 419: the tenants supermen,super,2008-10-28,2
animal rights activist 'planned bombing campaign' against oxford university,campaign,2008-10-28,2
telegraph signs up onion video for us election,house,2008-10-28,2
house prices show record fall in september,house,2008-10-28,2
us election briefing: a week to go,house,2008-10-28,2
guardian daily: markets hope for interest rate cuts,democrat,2008-10-28,3
sony bmg lines up 12 short films to promote dido album safe trip home,rallies,2008-10-28,3
artists beginning with g (part two),campaign,2008-10-28,2
victorious india offer fresh case for test cricket's pre-eminence,protest,2008-10-28,3
more than 30 arrests at aldermaston anti-nuclear protest,protest,2008-10-28,2
credit card with 200% interest rate under attack,democrat,2008-10-28,2
"never mind prezza, meet the wonderful mrs p",republican,2008-10-28,1
"never mind prezza, meet the wonderful mrs p",campaign,2008-10-28,1
"never mind prezza, meet the wonderful mrs p",super,2008-10-28,1
"never mind prezza, meet the wonderful mrs p",pac,2008-10-28,1
"never mind prezza, meet the wonderful mrs p",protest,2008-10-28,1
is there a doctor in the house?,house,2008-10-28,2
democrats train their sights on fail-safe majority in senate,democrat,2008-10-28,1
democrats train their sights on fail-safe majority in senate,senate,2008-10-28,1
the patriotism litmus test,protest,2008-10-29,2
us election: top conservatives to meet on rebuilding republican party,house,2008-10-29,3
us election: top conservatives to meet on rebuilding republican party,republican,2008-10-29,3
ecb to review stanford super series after negative publicity,super,2008-10-29,2
send us your photos showing the real effects of the recession,house,2008-10-29,2
us election: palin delivers energy policy speech at ohio solar company,house,2008-10-29,3
us election: mccain in danger of losing his home state of arizona to obama,house,2008-10-29,2
us election: illinois republican's contributions to mccain raise questions,house,2008-10-29,2
us election: illinois republican's contributions to mccain raise questions,republican,2008-10-29,2
fa's respect campaign in doubt as two managers threaten boycott,campaign,2008-10-29,2
no 420: operahouse,house,2008-10-29,2
"microsoft, google and yahoo pledge to protect internet freedoms around world",protest,2008-10-29,2
early voting in the us elections,house,2008-10-29,2
joe the plumber boards the mccain campaign bus,campaign,2008-10-29,2
us election briefing: swingin' in the rain,house,2008-10-29,2
presidential campaign: 'obama is swamping mccain on advertising and organising',campaign,2008-10-29,2
reggie love: the man who makes the obama campaign tick,campaign,2008-10-29,3
early turnout favours democrats as voters queue around the block,democrat,2008-10-29,2
the man behind the man: obama and the aide who makes his campaign tick,campaign,2008-10-29,2
royal opera house's northern plans ruffle touring companies' feathers,house,2008-10-29,2
jury shown picture of gun allegedly used to kill rhys jones,house,2008-10-29,2
us election: mccain brings a message to defiance as november 4 draws near,house,2008-10-30,3
lesley douglas profile: puppet master who shunned the public eye,republican,2008-10-30,2
us election: obama and mccain fight to the finish in frenzied campaign blitz,house,2008-10-30,2
us election: obama and mccain fight to the finish in frenzied campaign blitz,campaign,2008-10-30,2
us election: lawyers arrive in florida for potential post-election fight,house,2008-10-30,2
us rate cut sends markets and oil higher,house,2008-10-30,3
us rate cut sends markets and oil higher,democrat,2008-10-30,3
us election: how obama is winning the west - territory bush claimed in 2004,house,2008-10-30,3
guatemala launches campaign to recruit foster and adoptive parents,campaign,2008-10-30,2
what price a house?,house,2008-10-30,2
us election: one in five households tuned into obama's infomercial,house,2008-10-30,2
us election: one in five households tuned into obama's infomercial,house,2008-10-30,2
£9m firewall to protect thai king from online detractors,protest,2008-10-30,2
syria puts us embassy under guard as tens of thousands join protest,house,2008-10-30,2
syria puts us embassy under guard as tens of thousands join protest,protest,2008-10-30,2
us election briefing: is the republican party broken?,house,2008-10-30,2
us election briefing: is the republican party broken?,republican,2008-10-30,2
mps should use free parliamentary time to resolve assisted suicide issue,house,2008-10-30,2
house prices slump by 14.6%,house,2008-10-30,2
republicans open new front against obama,republican,2008-10-30,2
auctions point to steeper fall in house prices,house,2008-10-30,2
there's room at the very top for crowded house,house,2008-10-30,2
artists beginning with r (part two),democrat,2008-10-30,2
artists beginning with r (part two),republican,2008-10-30,2
artists beginning with r (part two),super,2008-10-30,2
artists beginning with r (part two),rallies,2008-10-30,2
artists beginning with r (part two),protest,2008-10-30,2
kercher murder suspects denied transfer into house arrest,house,2008-10-30,2
republicans prepare for worst and plan post-election analysis,republican,2008-10-30,1
us election: newspapers distribute anti-obama dvds as part of advert buy,house,2008-10-31,2
'27 dead in us strikes' says pakistan,house,2008-10-31,1
royal opera house manchester: unanswered questions,house,2008-10-31,2
bskyb lines up £15m christmas ad blitz,rallies,2008-10-31,2
brand-ross facebook supporters to protest outside daily mail offices,protest,2008-10-31,2
"john mccain, republican pariah",republican,2008-10-31,2
us election: obama extends campaign into republican heartland,house,2008-10-31,2
us election: obama extends campaign into republican heartland,campaign,2008-10-31,2
us election: obama extends campaign into republican heartland,republican,2008-10-31,2
gordon brown visits glenrothes to give byelection campaign extra push,campaign,2008-10-31,2
us election: palestinian siblings split on american politics,house,2008-10-31,2
us election: obama drops three us newspapers from campaign plane,house,2008-10-31,2
us election: obama drops three us newspapers from campaign plane,house,2008-10-31,2
us election: obama drops three us newspapers from campaign plane,campaign,2008-10-31,2
another way to move house,house,2008-10-31,2
us election briefing: please let it be over,house,2008-10-31,2
speculation grows about obama's white house line-up,house,2008-10-31,2
house prices plummet,house,2008-10-31,2
prices of homes dropping at fastest rate since 1952,democrat,2008-10-31,2
us refused oligarch visa over alleged criminal associations,house,2008-10-31,2
"the bush gang's parting gift: a final, frantic looting of public wealth",republican,2008-10-31,3
recession and rising fuel bills test brown's bounce,protest,2008-10-31,2
ferguson confident of bursting through the pack to take title,pac,2008-10-31,3
the democracy brigade,democrat,2008-11-01,2
public learns to handle new digital weapon,republican,2008-11-01,2
space solves,pac,2008-11-01,2
a river runs through us ...,house,2008-11-01,2
democratic crunch,democrat,2008-11-01,2
obama takes campaign into republican heartland,campaign,2008-11-01,2
obama takes campaign into republican heartland,republican,2008-11-01,2
suspected us missile strikes kill 27 in pakistan,house,2008-11-01,2
barclays under fire for letting middle east states take 30% stake,protest,2008-11-01,2
"with victory in sight, wary democrats don't yet dare to believe",democrat,2008-11-01,2
"tinto house, hay-on-wye",house,2008-11-01,2
us elections: obama upbeat as campaign enters final hours,house,2008-11-02,3
us elections: obama upbeat as campaign enters final hours,campaign,2008-11-02,3
time for change in the white house,house,2008-11-02,2
protests at irving's audition for celebrity big brother,protest,2008-11-02,2
global pile-up ahead as us auto industry loses its drive,house,2008-11-02,2
protesters take on national trust,protest,2008-11-02,2
hamilton faces down critics as f1 glory and superstardom beckons,super,2008-11-02,1
the campaign that changed america,campaign,2008-11-02,2
mp attempts to stop un job for iraq war lawyer,campaign,2008-11-02,2
"'while i was away, five of them came to my house and killed my son'",house,2008-11-02,2
barack obama's impressive road to the white house,house,2008-11-02,3
peacock won't be ruffled by australia test,protest,2008-11-02,1
us election: obama's grandmother madelyn dunham dies of cancer,house,2008-11-03,2
us election: obama's grandmother madelyn dunham dies of cancer,house,2008-11-03,2
the mccain campaign's message of war,campaign,2008-11-03,2
us election: obama expected to draw record number of voters to polls,house,2008-11-03,2
democrats aim to extend majority in congress on election day,democrat,2008-11-03,2
halloween releases fail to scare hsm off us top spot,house,2008-11-03,1
hsbc chief risks brown's ire with rate cut comments,democrat,2008-11-03,2
libor eases with rate cuts in view,democrat,2008-11-03,3
us election: chicago prepares for massive election night rally,house,2008-11-03,2
scene and heard: the ghetto house revival,house,2008-11-03,2
us election: top senate democrat says alaska senator should leave office,house,2008-11-03,2
us election: top senate democrat says alaska senator should leave office,senate,2008-11-03,2
us election: top senate democrat says alaska senator should leave office,democrat,2008-11-03,2
us election: top senate democrat says alaska senator should leave office,senate,2008-11-03,2
the end of the google/yahoo ad pact dream?,pac,2008-11-03,2
chinese police told to go easy on protesters,protest,2008-11-03,2
can the machines used to count votes in the us presidential election be trusted?,house,2008-11-03,2
can the machines used to count votes in the us presidential election be trusted?,house,2008-11-03,2
final minnesota senate debate,senate,2008-11-03,2
"in truth, he probably should have been kicked out of the senate years ago",senate,2008-11-03,2
"green and lib dem voters are cleverest, says research",democrat,2008-11-03,3
us election briefing: the final countdown,house,2008-11-03,2
america's hottest pollster gives his final verdict as us elections reach climax,house,2008-11-03,3
what britain can learn from the us,house,2008-11-03,2
the house of bernarda alba,house,2008-11-03,2
democrats scramble to exploit vice-president's backing for rival,democrat,2008-11-03,1
"obama has the edge and polls prove it, say confident democrats",democrat,2008-11-03,3
us election count begins as first polls close,house,2008-11-04,3
"liveblogging the 2008 us presidential election, part one",house,2008-11-04,2
"i'm not feeling confident, says father of republicans' cult figure",republican,2008-11-04,1
"mccain campaign distributing reports of ""election day irregularities""",campaign,2008-11-04,2
us voters queue to elect president,house,2008-11-04,2
us election: the campaign in pictures,house,2008-11-04,2
us election: the campaign in pictures,campaign,2008-11-04,2
us voting gets a caffeine kick,house,2008-11-04,2
mps demand debate on us missile defence,house,2008-11-04,2
optimism abounds for democrats in arizona,democrat,2008-11-04,2
students in new protest against tuition fees,protest,2008-11-04,1
marbury pays the price as d'antoni seeks to rejuvenate the knicks,senate,2008-11-04,2
us elections: dressed for success,house,2008-11-04,2
will it be a landslide? here's what the us papers think,house,2008-11-04,2
us election: 'obamccain' colour switch campaign unveiled,house,2008-11-04,2
us election: 'obamccain' colour switch campaign unveiled,campaign,2008-11-04,2
iran awaits more than just a change of face in the white house,house,2008-11-04,2
us election: campaign quotables,house,2008-11-04,2
us election: campaign quotables,campaign,2008-11-04,2
quiz: the long road to the white house,house,2008-11-04,2
top us election ad campaigns,house,2008-11-04,2
top us election ad campaigns,campaign,2008-11-04,2
us election briefing: decision time,house,2008-11-04,2
obama and mccain address final-day rallies,rallies,2008-11-04,2
who were the best and worst us presidents?,house,2008-11-04,2
us election night: your hour-by-hour guide,house,2008-11-04,2
"the top 25 moments of the election campaign, part two",campaign,2008-11-04,3
tired obama addresses huge virginia crowd at final campaign rally,campaign,2008-11-04,1
"the top 25 moments of the election campaign, part one",campaign,2008-11-04,3
superstitious about the election?,super,2008-11-04,2
call for facts on uk firms that channel cash to us politicians,house,2008-11-04,2
mccain is on the verge of a defeat that marks the end of the republican era,republican,2008-11-04,2
treasury moves to protect taxpayer funds,protest,2008-11-04,2
brown snubbed over rate cuts as eu warns slump will hit uk hardest,democrat,2008-11-04,1
a vote on the future of the us - and so the world,house,2008-11-04,3
democrats expect big congress gain,democrat,2008-11-04,1
campaign diary,campaign,2008-11-04,2
