,Unnamed: 0,Unnamed: 0.1,created_at,text,id,user_id,user_loc,user_followers,user_lang,user_time_zone,retweet_count,fav_count,scores
12671,171,171,Sun Jun 21 23:59:37 +0000 2020,"RT @is_bette: Joe Biden's family owned African slaves.
Joe Biden's great-grandfather Joseph J Biden 
1828 - 1880 was a slave owner and foug…",1274854520418439168,18855155,Texas,1182,,,0,0,2
12672,172,172,Sun Jun 21 23:59:37 +0000 2020,"RT @DrShayPhD: It's becoming more and more difficult by the day to coexist with the Left. Maybe, we do need to give them each 40 acres and…",1274854519902478344,20198802,Miami USA,14800,,,0,0,1
12673,173,173,Sun Jun 21 23:59:37 +0000 2020,RT @Girlsville: @thehill i will never donate a penny to biden! he's got pharma and oil money and wall street/banking money he doesnt need u…,1274854519268970496,1145978167720476672,,853,,,0,0,1
12674,174,174,Sun Jun 21 23:59:37 +0000 2020,"RT @Shem_Infinite: There's over 10,000 people in the arena even with all the Coronavirus and left wing mob issues, and millions more watchi…",1274854518518358017,17759437,TENNESSEE,13734,,,0,0,1
12675,175,175,Sun Jun 21 23:59:37 +0000 2020,"RT @DonaldJTrumpJr: 80 days since Joe Biden held a press conference or did just about anything that wasn’t scripted. 

How could he possibl…",1274854518216417280,1194445223184752640,,283,,,0,0,1
12676,176,176,Sun Jun 21 23:59:37 +0000 2020,RT @SpartacusLives: @YourTimesCome @IngloriousBhere @IsraelandUSA @wearewhiterose_ @TheTotalWipeout @Odelia_Too @David_in_Dallas @YazidiRes…,1274854518015111168,862004455,Kansas,28768,,,0,0,2
12677,177,177,Sun Jun 21 23:59:37 +0000 2020,"@PreetBharara Well, we will see what you SEE when Biden finally gets out of the Bunker.",1274854517675261952,1973418932,,159,,,0,0,3
12678,178,178,Sun Jun 21 23:59:37 +0000 2020,RT @atensnut: Wonder what the fake media would say if Republicans tried to stop the 10 people trying to get into a Biden rally?,1274854517377576966,1117557320454688768,,34,,,0,0,1
12679,179,179,Sun Jun 21 23:59:37 +0000 2020,@DonaldJTrumpJr Nope. But tRump is done. Biden 2020 coward,1274854517087981568,545970661,Southern California ,1587,,,0,0,2
12680,180,180,Sun Jun 21 23:59:37 +0000 2020,@PastorDScott @realDonaldTrump Biden could only hope to draw a fraction of that,1274854516794384384,21993326,"Cincinnati, Ohio USA",1808,,,0,1,2
12681,181,181,Sun Jun 21 23:59:37 +0000 2020,"RT @JasonMillerinDC: Americans aren’t just worried about Joe Biden’s ability to take a call at 2 o’clock in the morning, they’re worried ab…",1274854516698030081,63972356,,4105,,,0,0,1
12682,182,182,Sun Jun 21 23:59:36 +0000 2020,"RT @banks_harken: Nobody has to organize a tiktok campaign, or block the entrance, to drive down attendance at a Biden rally.

#SundayMorni…",1274854515359928321,944965858903801856,Arizona,198,,,0,0,1
12683,183,183,Sun Jun 21 23:59:36 +0000 2020,RT @TheBelaaz: 🇺🇸 — BREAKING: John Bolton tells The Daily Telegraph he plans to vote for Joe Biden in November.,1274854515326550017,1041417377760649216,,350,,,0,0,2
12684,184,184,Sun Jun 21 23:59:36 +0000 2020,"RT @KHiveQueenBee: Who is the best choice to be Joe Biden's VP?

Spread this poll so we can get as many responses as possible.",1274854514487627776,1025768901471293441,Bama,152,,,0,0,3
12685,185,185,Sun Jun 21 23:59:36 +0000 2020,@cintay46 @DeAnna4Congress You refer to Trump? Looks like you failed. You can only like Biden when compared to Trum… https://t.co/RhARZFmuZT,1274854514483331073,560035562,"Nevada, USA",3358,,,0,1,2
12686,186,186,Sun Jun 21 23:59:36 +0000 2020,"RT @darionavarro111: Elizabeth Warren continues to impress. She is indominable, articulate, brilliant, progressive, courageous, compassiona…",1274854514416390144,1094874178455523328,Northeastern US,247,,,0,0,2
12687,187,187,Sun Jun 21 23:59:36 +0000 2020,"RT @realDonaldTrump: Joe Biden’s record can be summed up as 4 decades of betrayal, calamity and failure — he NEVER did ANYTHING! https://t.…",1274854514051424256,1015332451,Brasília ,20,,,0,0,1
12688,188,188,Sun Jun 21 23:59:36 +0000 2020,@gaystone27 @robodrew @ProgressNow00 @kylegriffin1 Biden is having town halls and press conferences. Another online… https://t.co/bjiE3395YU,1274854513443299334,54540005,United States,3989,,,0,0,2
12689,189,189,Sun Jun 21 23:59:36 +0000 2020,RT @RealMiniAOC: Did #TikTok reserve all seven tickets to Joe Biden’s rally?,1274854512730214403,859537571650703360,"South Carolina, USA",4051,,,0,0,2
12690,190,190,Sun Jun 21 23:59:35 +0000 2020,@Charge_Right @dbongino @AOC Lmaooo he didn’t have to keep it small. Who in their right mind would go??? Even his l… https://t.co/pZRjnapDOt,1274854510142410752,1267323849907019777,,2,,,0,1,3
12691,191,191,Sun Jun 21 23:59:35 +0000 2020,RT @mitchellvii: Did you hear Bolton is voting for Biden?  What a douchebag.,1274854510083489794,3873912433,Great Southwest!,655,,,0,0,2
12692,192,192,Sun Jun 21 23:59:35 +0000 2020,"RT @meridithmcgraw: Just in, a Bolton spokesperson on the Telegraph story:
""It is incorrect. He will not be voting for Joe Biden, nor will…",1274854509794246657,415067973,"Texas, USA",3969,,,0,0,2
12693,193,193,Sun Jun 21 23:59:35 +0000 2020,"RT @JamesPMorrison: ""I'm not going to vote for Biden because of what he did to Anita Hill and has not apologized"" rings pretty hollow when…",1274854509299339266,34850536,"Dallas, TX",11705,,,0,0,1
12694,194,194,Sun Jun 21 23:59:35 +0000 2020,"RT @PhilippeReines: “In 2016 I voted for Trump over Hillary Clinton. Now, having seen this president up close, I cannot do this again.“

—…",1274854508615606272,1081287249076125696,,17,,,0,0,2
12695,195,195,Sun Jun 21 23:59:34 +0000 2020,RT @duty2warn: This weekend we shared a first screening of #UNFIT for Kickstarter supporters and those preordering on website. Hugely happy…,1274854507902631936,1008111981822468102,"Ohio, USA",552,,,0,0,2
12696,196,196,Sun Jun 21 23:59:34 +0000 2020,"@mom_cadet @beekaytulsa @biden_brigade This is where you have to test them and use somewhat subtle names. I think ""… https://t.co/XC83AHsyEY",1274854507277582336,7255282,Western New York,38,,,0,0,2
12697,197,197,Sun Jun 21 23:59:34 +0000 2020,"RT @arturocazal: #EEUU. TRUMP A DECEPCIONADO a los Republicanos, tanto como Biden a los Demócratas. Pero uno de los dos va ser electo o ree…",1274854507118317568,405620179,Venezuela,596,,,0,0,2
12698,198,198,Sun Jun 21 23:59:34 +0000 2020,"RT @DrShayPhD: It's becoming more and more difficult by the day to coexist with the Left. Maybe, we do need to give them each 40 acres and…",1274854506862436353,1006389162700918786,New England 💖,1653,,,0,0,1
12699,199,199,Sun Jun 21 23:59:34 +0000 2020,RT @RedaMor_: BREAKING: Bolton says he'll back Biden over Trump in November.,1274854506702843904,3059355699,Colorado,4439,,,0,0,2
12700,200,200,Sun Jun 21 23:59:34 +0000 2020,RT @jdstormrider: How come Obama or Biden never said anything about Juneteenth in the 8 years they were in? Biden been in politics for over…,1274854506136850433,1269077847861313536,classified,1418,,,0,0,2
12701,201,201,Sun Jun 21 23:59:34 +0000 2020,"RT @AdamCC75: OH MY GAWD...

TRUMP TANTRUM COMING.

JOHN BOLTON ENDORSES 

JOE BIDEN.

Life long Republican.

Voting for Biden.",1274854505927118850,1198307585788694528,Hotlanta,7098,,,0,0,2
12702,202,202,Sun Jun 21 23:59:34 +0000 2020,RT @GOP: “Joe Biden and the Democrats’ playbook is predictable — inject divisive rhetoric and mistruths into the debate to shift responsibi…,1274854505071468549,398677957,United States,283,,,0,0,1
12703,203,203,Sun Jun 21 23:59:34 +0000 2020,"RT @MajorPatriot: Diamond &amp; Silk came up with a GREAT name for Joe Biden:

Jim Crow Joe

I love it!

#TrumpRallyTulsa",1274854503980732416,1566672350,,1514,,,0,0,3
12704,204,204,Sun Jun 21 23:59:33 +0000 2020,"RT @charliekirk11: Over one MILLION people tuned in to the Trump rally on YouTube tonight

Joe Biden can’t even get 1,000 people to tune in…",1274854502903042048,988874140655476738,"Kansas, USA",16,,,0,0,3
12705,205,205,Sun Jun 21 23:59:33 +0000 2020,"RT @NestorLuis: Sobre las elecciones en USA:

Joe Biden da mucha lástima. 

Mientras él se esmera en enviar un mensaje hippie, andrógino, g…",1274854501091094529,165937655,Venezuela,2954,,,0,0,2
12706,206,206,Sun Jun 21 23:59:33 +0000 2020,"RT @DeAnna4Congress: Since we have a lot of Democrat trolls on my page today, can someone give me one reason that they’re excited to vote f…",1274854500868726784,1159607853579210752,,2420,,,0,0,3
12707,207,207,Sun Jun 21 23:59:33 +0000 2020,"RT @GoodwinMJ: Biden v Trump voters: ""Are you mostly voting FOR your candidate or AGAINST the other candidate?

BIDEN VOTERS
I'm voting FOR…",1274854500797472768,722970901516427264,United States,6656,,,0,0,2
12708,208,208,Sun Jun 21 23:59:33 +0000 2020,@DeAnna4Congress Because Joe Biden is the best cake decorator in the sweat shop of impoverished mountain goats.,1274854500784717826,23474868,"Oregon, USA",852,,,0,0,3
12709,209,209,Sun Jun 21 23:59:33 +0000 2020,"RT @billscher: New RCP peaks for Biden today. 

High/low points for Biden '20 in the RCP average, after becoming presumptive nominee:

Peak…",1274854500713537544,1128925628240203776,Sonoran desert ,668,,,0,0,2
12710,210,210,Sun Jun 21 23:59:33 +0000 2020,"RT @WalshFreedom: At this rate, Biden’s gonna end up winning 54 states.",1274854500629540865,1952308748,,938,,,0,0,3
12711,211,211,Sun Jun 21 23:59:32 +0000 2020,"RT @GOPChairwoman: While Biden was in his basement, @realDonaldTrump had 5.3 MILLION+ viewers tune in to his rally.

If Team Biden can ever…",1274854498272530433,944380494371807232,,9,,,0,0,3
12712,212,212,Sun Jun 21 23:59:32 +0000 2020,RT @SpartacusLives: @YourTimesCome @IngloriousBhere @IsraelandUSA @wearewhiterose_ @TheTotalWipeout @Odelia_Too @David_in_Dallas @YazidiRes…,1274854497676939264,1030306690237968384,,2632,,,0,0,2
12713,213,213,Sun Jun 21 23:59:32 +0000 2020,"RT @AdamCC75: OH MY GAWD...

TRUMP TANTRUM COMING.

JOHN BOLTON ENDORSES 

JOE BIDEN.

Life long Republican.

Voting for Biden.",1274854496846311425,1129683662,United States,8695,,,0,0,2
12714,214,214,Sun Jun 21 23:59:32 +0000 2020,"RT @TomFitton: Speaking of impeachment, Obama can still be impeached.

And Biden.

And Hillary Clinton... https://t.co/X2vCGLVAeH",1274854496493944833,1075435874,Canada 🇨🇦 ,2273,,,0,0,2
12715,215,215,Sun Jun 21 23:59:32 +0000 2020,"@CherylRofer I think if he loses, Trump will resign a day before Biden inauguration so that then-president Pence pardons the Trump family.",1274854495483301890,356361260,"Dallas, TX",14,,,0,0,1
12716,216,216,Sun Jun 21 23:59:31 +0000 2020,"@brad_polumbo @yashar Really how in any world do u as a conserv come to that logic  cause Boltin will support him,h… https://t.co/71uj9eA7Og",1274854495009280001,19840263,"Amarillo, TX",1617,,,0,0,2
12717,217,217,Sun Jun 21 23:59:31 +0000 2020,"RT @ChrisMurphyCT: Agree, Schatz. Today is a great day to donate to Jon Ossoff.

1. The race is TIED.
2. He will be a champion of criminal…",1274854494531014656,4641671605,Canada,242,,,0,0,2
12718,218,218,Sun Jun 21 23:59:31 +0000 2020,"RT @people4kam: Can this picture of Joe Biden get more retweets than the number of people at Trump's rally?

#TulsaTrumpRally #TrumpsCorona…",1274854493805408257,935941688811327488,Australia,2210,,,0,0,2
12719,219,219,Sun Jun 21 23:59:31 +0000 2020,"RT @politvidchannel: BREAKING: Steve Schmidt responded to Trump attacks: ""I can’t wait for this moment. It will come early.  “Fox News is n…",1274854493113516032,4229242453,,680,,,0,0,3
12720,220,220,Sun Jun 21 23:59:31 +0000 2020,"RT @KatieDaviscourt: This street preacher is amazing!

“I know people don’t like Trump. If I had to pick between him and @JoeBiden I am not…",1274854492731609088,1268586818728939522,USA,11,,,0,0,3
12721,221,221,Sun Jun 21 23:59:31 +0000 2020,"RT @DeAnna4Congress: Since we have a lot of Democrat trolls on my page today, can someone give me one reason that they’re excited to vote f…",1274854491167260672,62685516,,312,,,0,0,3
12722,222,222,Sun Jun 21 23:59:30 +0000 2020,RT @SiddakAhuja: John Bolton’s endorsement of Biden is a million times worse than Joe Rogan’s was for Bernie but you wouldn’t see neither t…,1274854491028959233,144001050,Netherlands,1126,,,0,0,1
12723,223,223,Sun Jun 21 23:59:30 +0000 2020,"RT @KHiveQueenBee: Who is the best choice to be Joe Biden's VP?

Spread this poll so we can get as many responses as possible.",1274854490840223749,1106358081670316033,,42,,,0,0,3
12724,224,224,Sun Jun 21 23:59:30 +0000 2020,"RT @TrumpWarRoom: Robert Byrd was once an ""Exalted Cyclops"" of the Ku Klux Klan. He recruited and led a 150-member chapter of the KKK.

Joe…",1274854490194272256,1191727198010523650,,101,,,0,0,2
12725,225,225,Sun Jun 21 23:59:30 +0000 2020,"@DeAnna4Congress I can give you one, because you are not voting for Biden but a large chaotic government collapse l… https://t.co/91qlS4FnZf",1274854490194079746,550469921,"Denver, CO",655,,,0,0,1
12726,226,226,Sun Jun 21 23:59:30 +0000 2020,RT @ECroydon: Warning: thread is triggering to survivors just like Trump and Biden,1274854489816776706,1178984638502469632,,287,,,0,0,2
12727,227,227,Sun Jun 21 23:59:30 +0000 2020,@Tigerfists88 #PeoplesChamp.!!💪❤️ Obama #news Biden #p2  https://t.co/hpq2wj4g8k https://t.co/SWqe00hcEw Please RT. #t4a #qNhV,1274854489758011395,91734908,LOUISIANA,48816,,,0,0,2
12728,228,228,Sun Jun 21 23:59:30 +0000 2020,"RT @JennaEllisEsq: Here is a prominent Democrat Congresswoman and Biden adviser welcoming fraud.

Will they openly brag about ballot fraud…",1274854488688345089,3313865923,Planet Earth! In God's Hands!,1563,,,0,0,3
12729,229,229,Sun Jun 21 23:59:30 +0000 2020,RT @GodFamilyJesus: Former White House national security adviser John Bolton says he will vote for Joe Biden....🤣,1274854488621318145,1658942378,,55,,,0,0,2
12730,230,230,Sun Jun 21 23:59:30 +0000 2020,"RT @TheRISEofROD: Do you think the stripper who pegged Hunter Biden in the ass with a dildo while they smoked crack, then had his baby, wis…",1274854488478793728,760902244787220480,"Brooklyn, NY",332,,,0,0,2
12731,231,231,Sun Jun 21 23:59:30 +0000 2020,"RT @DeAnna4Congress: Since we have a lot of Democrat trolls on my page today, can someone give me one reason that they’re excited to vote f…",1274854488050819072,1255875523,"Adirondacks, USA",1210,,,0,0,3
12732,232,232,Sun Jun 21 23:59:30 +0000 2020,"RT @TrumpWarRoom: Robert Byrd was once an ""Exalted Cyclops"" of the Ku Klux Klan. He recruited and led a 150-member chapter of the KKK.

Joe…",1274854487874658307,4893216762,"Orange County, Ca.",1024,,,0,0,2
12733,233,233,Sun Jun 21 23:59:30 +0000 2020,RT @RealMiniAOC: You can tell Joe Biden is getting advice from Ilhan Omar. She's teaching Joe to swap his wife for his sister!,1274854487526526976,451861871,"California, USA",13956,,,0,0,2
12734,234,234,Sun Jun 21 23:59:30 +0000 2020,"RT @FindAClearTruth: Please don't retweet this sequel to my first Trump/Biden ""ramp video"". Because Trump spent 10 whole minutes defending…",1274854487098785793,21667232,"Florida, USA",691,,,0,0,1
12735,235,235,Sun Jun 21 23:59:29 +0000 2020,"RT @tommyxtopher: Here's @SymoneDSanders HANDLING Chris Wallace, trying to compare protests to Trump's rally, and calling out his lies abou…",1274854485983203332,37195226,"St. Louis, MO",565,,,0,0,1
12736,236,236,Sun Jun 21 23:59:29 +0000 2020,RT @Breaking911: Former White House national security adviser John Bolton says he will vote for Joe Biden,1274854485794467841,1027214069919608833,,1811,,,0,0,2
12737,237,237,Sun Jun 21 23:59:29 +0000 2020,"RT @TomFitton: Speaking of impeachment, Obama can still be impeached.

And Biden.

And Hillary Clinton...",1274854485416988672,1228669243039911936,"Missouri, USA",303,,,0,0,2
12738,238,238,Sun Jun 21 23:59:29 +0000 2020,RT @BBCWorld: Who could be Joe Biden's vice-presidential candidate? https://t.co/pRWk5H710U,1274854484871729153,527935056,,29,,,0,0,2
12739,239,239,Sun Jun 21 23:59:29 +0000 2020,RT @mitchellvii: Did you hear Bolton is voting for Biden?  What a douchebag.,1274854484791918597,1068698080910954496,,21,,,0,0,2
12740,240,240,Sun Jun 21 23:59:29 +0000 2020,RT @GovMikeHuckabee: Bolton &amp; Never-Trumpers reveal personal hurt more important than country. Don't call yourself conservative or GOP if y…,1274854484032847874,287466983,,309,,,0,0,1
12741,241,241,Sun Jun 21 23:59:29 +0000 2020,"RT @HKrassenstein: @JoeBiden Happy Father’s Day to an awesome dad, Joe Biden, and we look forward to having a fatherly figure to look up to…",1274854482879361024,817488870686101504,"Apache Junction, AZ",1228,,,0,0,2
12742,242,242,Sun Jun 21 23:59:29 +0000 2020,"@BernieSanders Bernie, ""let's keep fighting?"" is a bit underwhelming from you. Seriously. Get in front of cameras g… https://t.co/KKW1bw8dvX",1274854482854248448,19690586,brooklyn,194,,,0,0,2
12743,243,243,Sun Jun 21 23:59:28 +0000 2020,"RT @KHiveQueenBee: Who is the best choice to be Joe Biden's VP?

Spread this poll so we can get as many responses as possible.",1274854482036224000,1142589219795193856,"Eagle Rock, Los Angeles",566,,,0,0,3
12744,244,244,Sun Jun 21 23:59:28 +0000 2020,"RT @ChrisMurphyCT: Agree, Schatz. Today is a great day to donate to Jon Ossoff.

1. The race is TIED.
2. He will be a champion of criminal…",1274854482036195328,872171501692141568,"San Francisco, CA",2490,,,0,0,2
12745,245,245,Sun Jun 21 23:59:28 +0000 2020,@umnothuman Trump became the president because the Democratic Party was unwilling to think outside of the status qu… https://t.co/2XTxTFUN6s,1274854481994199040,54537259,,1486,,,0,0,2
12746,246,246,Sun Jun 21 23:59:28 +0000 2020,"RT @paulsperry_: If Susan Rice gets back into the White House as Biden's VP, Obama effectively gets a third term",1274854480413106178,1257947101,"Malibu, CA",1091,,,0,0,2
12747,247,247,Sun Jun 21 23:59:28 +0000 2020,Something feels off. Is Joe Biden actually going to be the Democratic Presidential Nominee at the Dem's Convention?… https://t.co/TrI5fy6eV6,1274854480274743297,1250121939227676673,,646,,,1,1,1
12748,248,248,Sun Jun 21 23:59:28 +0000 2020,"RT @JohnKasich: There is no doubt that many people of faith are saying that @realDonaldTrump is not their candidate with his bluster, divis…",1274854480178081792,2213238266,,16,,,0,0,2
12749,249,249,Sun Jun 21 23:59:28 +0000 2020,Joe Rogan: Media On The Left Is Ignoring Joe Biden’s Cognitive Decline (VIDEO) https://t.co/vBBiJleU0c,1274854480119361536,2437680049,,3142,,,0,0,1
12750,250,250,Sun Jun 21 23:59:28 +0000 2020,RT @JamesPindell: John Bolton says he'll vote for Joe Biden in November https://t.co/d8QRxTDNPg,1274854479687385088,57233713,,89,,,0,0,2
12751,251,251,Sun Jun 21 23:59:28 +0000 2020,RT @DeAnna4Congress: Joe Biden would like to wish all the fathers in America a Happy Mother’s Day!,1274854479528112128,994336834242203648,"Florida, USA",163,,,0,0,3
12752,252,252,Sun Jun 21 23:59:27 +0000 2020,RT @knittymag: Trump only loses when we vote him out of office. We cannot have another Hillary situation where complacency got us fucked. S…,1274854478450221056,106693381,,91,,,0,0,1
12753,253,253,Sun Jun 21 23:59:27 +0000 2020,RT @ForecasterEnten: Worth noting that a. the vast majority of GOPers are still with Trump. b. they aren't enough to win Trump the election…,1274854477758107648,3178144612,Massachusetts,420,,,0,0,3
12754,254,254,Sun Jun 21 23:59:27 +0000 2020,"RT @paulsperry_: If Susan Rice gets back into the White House as Biden's VP, Obama effectively gets a third term",1274854476734779393,400294294,ohio,11295,,,0,0,2
12755,255,255,Sun Jun 21 23:59:27 +0000 2020,@qwerty1_04 @jazeygrl63 @shawgerald4 @TeamTrump @realDonaldTrump by design..lol. Dude went up there and had no kind… https://t.co/HGWEk58x3d,1274854476613144582,4376412086,,5,,,0,0,2
12756,256,256,Sun Jun 21 23:59:27 +0000 2020,RT @Breaking911: Former White House national security adviser John Bolton says he will vote for Joe Biden,1274854476411699203,1223297836151975937,All power to the Data-Soviets,1155,,,0,0,2
12757,257,257,Sun Jun 21 23:59:27 +0000 2020,"RT @michaeljknowles: Say what you will about Trump’s crowd size in Tulsa, there were more people at that rally than have shown up to watch…",1274854476294340608,1216414080782798848,"Auburn Hills, MI",58,,,0,0,2
12758,258,258,Sun Jun 21 23:59:27 +0000 2020,@JasonMillerinDC @realDonaldTrump The man is good ! I’m sorry for Biden .,1274854475891646464,807806217263448064,,6,,,0,0,3
12759,259,259,Sun Jun 21 23:59:27 +0000 2020,RT @LivePDDave1: Can you imagine if Trump bragged about using Chinese-owned TikTok to interfere with Joe Biden's campaign? All hell would b…,1274854475551789063,1157468642369363969,,768,,,0,0,2
12760,260,260,Sun Jun 21 23:59:27 +0000 2020,"RT @maibortpetit: En enero de 2017,@axios contrató a Evan Ryan como VP ejecutivo, subsecretario de estado para asuntos educativos y cultura…",1274854474721505280,25810019,Global,85463,,,0,0,3
12761,261,261,Sun Jun 21 23:59:27 +0000 2020,@JamesPindell I hope Biden distances himself from that fake resistance.,1274854474444607488,823017783516598272,,21936,,,0,2,2
12762,262,262,Sun Jun 21 23:59:27 +0000 2020,"RT @PAULIBABBA: @thehill One more reason why Trump will win.
If the war mongering Neocon Hawks want Biden the choice is clear.",1274854474394279938,27890789,NEW JERSEY,4383,,,0,0,3
12763,263,263,Sun Jun 21 23:59:26 +0000 2020,RT @varadmehta: Shorter John Bolton: Joe Biden's a bigger warmonger than Donald Trump.,1274854474302083077,180829976,"Salvador, Brasil",715,,,0,0,2
12764,264,264,Sun Jun 21 23:59:26 +0000 2020,RT @JennaEllisEsq: President Trump made VERY clear last night this election is about a single issue: protecting the future of our great cou…,1274854473035321350,1205214014562799619,,110,,,0,0,2
12765,265,265,Sun Jun 21 23:59:26 +0000 2020,"RT @people4kam: Can this picture of Joe Biden get more retweets than the number of people at Trump's rally?

#TulsaTrumpRally #TrumpsCorona…",1274854472687239168,1047224363987165184,"Edinburgh, Scotland",656,,,0,0,2
12766,266,266,Sun Jun 21 23:59:26 +0000 2020,RT @Breaking911: Former White House national security adviser John Bolton says he will vote for Joe Biden,1274854472636870657,973696119350988801,,238,,,0,0,2
12767,267,267,Sun Jun 21 23:59:26 +0000 2020,RT @LadyRedWave: If Susan Rice were to get into the White House as Biden's VP- Guess what? It would pretty much be Obama’s third term- So n…,1274854472544661505,205268866,Somewhere in Dixie!,1391,,,0,0,2
12768,268,268,Sun Jun 21 23:59:26 +0000 2020,RT @bfraser747: Retweet if you agree right now the silent majority supporting President Trump is larger than ever. People are seeing what i…,1274854472372674561,895893654,,85,,,0,0,2
12769,269,269,Sun Jun 21 23:59:26 +0000 2020,"Now we know the point behind the lies in his book......
 
John Bolton says he's voting for Biden.",1274854472188071943,495379332,"Summerville, SC",75222,,,53,133,2
12770,270,270,Sun Jun 21 23:59:26 +0000 2020,RT @JamesPindell: John Bolton says he'll vote for Joe Biden in November https://t.co/d8QRxTDNPg,1274854472074870785,120969408,"Oak Park, IL",2881,,,0,0,2
12771,271,271,Sun Jun 21 23:59:26 +0000 2020,@BidenWarRoom @realDonaldTrump Biden war room😂😂 you fuckin pedo sympathiser. Hope you go to jail you sick motherfuc… https://t.co/EWvQMBH2nV,1274854471584096257,889124427534872577,Universe,3,,,0,0,2
12772,272,272,Sun Jun 21 23:59:26 +0000 2020,"RT @DonaldJTrumpJr: 80 days since Joe Biden held a press conference or did just about anything that wasn’t scripted. 

How could he possibl…",1274854471483510784,2261000927,United States,1839,,,0,0,1
12773,273,273,Sun Jun 21 23:59:26 +0000 2020,Things may be looking up.  Chris Wallace managed pretty much a trashing of Trump on Fox News Sunday.  Frustratingly… https://t.co/e7sqcUbUAf,1274854471244316672,259988256,"Manhattan, NY",13,,,0,1,2
12774,274,274,Sun Jun 21 23:59:26 +0000 2020,"RT @JennaEllisEsq: Here is a prominent Democrat Congresswoman and Biden adviser welcoming fraud.

Will they openly brag about ballot fraud…",1274854470648815618,2231682222,,575,,,0,0,3
12775,275,275,Sun Jun 21 23:59:25 +0000 2020,BIDEN'S wife AND family should be ASHAMED of THEMSELVES!!! https://t.co/al7EUmrGRy,1274854470032252931,1268522250455732226,,10,,,0,0,2
12776,276,276,Sun Jun 21 23:59:25 +0000 2020,"RT @is_bette: Joe Biden's family owned African slaves.
Joe Biden's great-grandfather Joseph J Biden 
1828 - 1880 was a slave owner and foug…",1274854469654786049,732803095911104514,"Greenville, SC",3096,,,0,0,2
12777,277,277,Sun Jun 21 23:59:25 +0000 2020,"RT @DeAnna4Congress: Since we have a lot of Democrat trolls on my page today, can someone give me one reason that they’re excited to vote f…",1274854469037993984,1194381625141760000,"Kaaawa, HI",3024,,,0,0,3
12778,278,278,Sun Jun 21 23:59:25 +0000 2020,"RT @paulsperry_: If Susan Rice gets back into the White House as Biden's VP, Obama effectively gets a third term",1274854468920770561,1096242086,,234,,,0,0,2
12779,279,279,Sun Jun 21 23:59:25 +0000 2020,RT @Breaking911: Former White House national security adviser John Bolton says he will vote for Joe Biden,1274854468723658752,1881402330,,1882,,,0,0,2
12780,280,280,Sun Jun 21 23:59:25 +0000 2020,@Underdawg47 @JoeBiden I certainly agree with you re Trump. Why do you think Biden is corrupt?,1274854468534878209,1246577464471687179,,24,,,0,0,3
12781,281,281,Sun Jun 21 23:59:25 +0000 2020,"RT @DeAnna4Congress: Since we have a lot of Democrat trolls on my page today, can someone give me one reason that they’re excited to vote f…",1274854468430036992,751050199871676416,United States,3124,,,0,0,3
12782,282,282,Sun Jun 21 23:59:25 +0000 2020,"RT @DeAnna4Congress: Since we have a lot of Democrat trolls on my page today, can someone give me one reason that they’re excited to vote f…",1274854467398184961,1260003903829168130,,732,,,0,0,3
12783,283,283,Sun Jun 21 23:59:25 +0000 2020,"RT @IslandGirlPRV: Unlike Trump, Biden is an honorable man. 

Former Ukrainian President Petro Poroshenko denied Sunday that former Vice Pr…",1274854467091996674,2561122246,Kentucky,2518,,,0,0,2
12784,284,284,Sun Jun 21 23:59:25 +0000 2020,RT @axios: BREAKING: John Bolton tells The Daily Telegraph he plans to vote for Joe Biden in November. https://t.co/8DdfOKkvAr,1274854466706120704,24882415,Tel Aviv,31383,,,0,0,2
12785,285,285,Sun Jun 21 23:59:25 +0000 2020,"RT @TheRISEofROD: Do you think the stripper who pegged Hunter Biden in the ass with a dildo while they smoked crack, then had his baby, wis…",1274854466282336256,85096288,"Orange County, CA",1715,,,0,0,2
12786,286,286,Sun Jun 21 23:59:24 +0000 2020,"Fucken shit... I’m posting Biden ads :(  
(It’s funny though.) https://t.co/ulFEj0B4Xa",1274854465535741952,138459395,"Phoenix, AZ",61,,,0,0,3
12787,287,287,Sun Jun 21 23:59:24 +0000 2020,"RT @GOPChairwoman: While Biden was in his basement, @realDonaldTrump had 5.3 MILLION+ viewers tune in to his rally.

If Team Biden can ever…",1274854465347125249,3391274103,SC,710,,,0,0,3
12788,288,288,Sun Jun 21 23:59:24 +0000 2020,"RT @IlhanMN: This explains Trump’s racist rant last night.

For racists like him, there really is no quiet part anymore. 

Proud to help un…",1274854465242312704,17078685,Lost Somewhere Since 2003,204,,,0,0,1
12789,289,289,Sun Jun 21 23:59:24 +0000 2020,"@adamscrabble Outside of a few specific cities, I'm not sure defunding the police will actually last long. Even Bid… https://t.co/fZuA7Z3OwC",1274854464286011393,2275945756,"North Carolina, USA",2896,,,0,3,1
12790,290,290,Sun Jun 21 23:59:24 +0000 2020,RT @DonaldBeenadick: I don’t are if all national polls show a 40 point advantage for Biden.  I don’t care if all swing states show a 50 poi…,1274854463669297152,522457562,"Colorado, USA",120,,,0,0,2
12791,291,291,Sun Jun 21 23:59:24 +0000 2020,"RT @dbongino: President Trump Says That Joe Biden is a “Helpless Puppet of the Radical Left” 👇

https://t.co/cjxjSJi7Lg",1274854462713192450,826896096198799360,United States,1165,,,0,0,2
