,created_at,text,user_followers_count,retweet_count,favorite_count,hashtags
199,2016-12-29,#AliExpress US $14.55 (19% OFF) Botas femininas women #Boots 2017 new arrival women w... https://t.co/4w6fIT433b https://t.co/4ZEovRLNMP,433,0,0,"[{'text': 'AliExpress', 'indices': [0, 11]}, {'text': 'Boots', 'indices': [54, 60]}]"
203,2016-12-29,RT @VIRTUALFOOLS: THIS IS UNREAL. https://t.co/2wwV9hF24s,333,0,0,[]
205,2016-12-29,Seeing Big Papi this summer at a Boston Red Sox game!!!,293,0,0,[]
219,2016-12-29,00018 #TeamGOT7,38,0,0,"[{'text': 'TeamGOT7', 'indices': [6, 15]}]"
220,2016-12-29,"Since I laid my burdens down, #God has turned my frown upside down.",688,0,0,"[{'text': 'God', 'indices': [30, 34]}]"
222,2016-12-29,00018 #TeamGOT7,41,0,0,"[{'text': 'TeamGOT7', 'indices': [6, 15]}]"
223,2016-12-29,00018 #TeamGOT7,38,0,0,"[{'text': 'TeamGOT7', 'indices': [6, 15]}]"
224,2016-12-29,RT @6PAPl: nigga made a rap video on some dude getting his ass whoop lmfaooo https://t.co/aNhwyFM7iz,735,0,0,[]
246,2016-12-29,I liked a @YouTube video from @theduckvoice https://t.co/qOjPIRWGl9 I FOUND ALIENS (Omegle &amp; Chatroulette Funny Moments #42),331,0,0,[]
249,2016-12-29,@pattyc4ke Vegas guys do this sadly,1154,0,0,[]
255,2016-12-29,"Cold.. but since the sunshine is out today, it's not so bad.",470,0,0,[]
266,2016-12-29,eric_posing #VideoMTV2016 Lady Gaga,176,0,0,"[{'text': 'VideoMTV2016', 'indices': [12, 25]}]"
273,2016-12-29,RT @deray: I should certainly be asleep right now.,536,0,0,[]
278,2016-12-29,@ReichsteinChris @goodenwelding @brendanw59 @800ml plus spot otherwise I'm back again in few weeks. Some opportunities for spot only though,456,0,0,[]
280,2016-12-29,Ha https://t.co/KRW9uZyztb,1605,0,0,[]
287,2016-12-29,"Teams 
Tanzania and Nepal
2nd rollball world cup Nairobi Kenya 2013
#rollball https://t.co/Tv4l9VhAVe",1420,0,0,"[{'text': 'rollball', 'indices': [68, 77]}]"
293,2016-12-29,"RT @Sargon_of_Akkad: I guess I'll retweet it, since a certain women's rights movement isn't. https://t.co/75lkjnATPI",135,0,0,[]
294,2016-12-29,"a bottle and a beat
#TeamGOT7",59,0,0,"[{'text': 'TeamGOT7', 'indices': [20, 29]}]"
306,2016-12-29,RT @ModelsActivity: Jena Goldsack for Mixte Magazine https://t.co/afhgSwcvy0,769,0,0,[]
328,2016-12-29,vocal line #TeamEXO https://t.co/nyolBzn7Su,181,0,0,"[{'text': 'TeamEXO', 'indices': [11, 19]}]"
332,2016-12-29,RT @SportsRecruits: Body snatcher. @kj__martin stuntin' like his daddy. DAYYYUMMM!! #D1Bound SALUTE! https://t.co/CjMFgz1pUI,317,0,0,"[{'text': 'D1Bound', 'indices': [84, 92]}]"
345,2016-12-29,UE Boom 2 Bluetooth Speaker Unboxing Review https://t.co/bIFKUthtw4,27325,0,0,[]
347,2016-12-29,#ford dealers in minnesota orlando appraisal,66,0,0,"[{'text': 'ford', 'indices': [0, 5]}]"
352,2016-12-29,RT @WorldAndScience: https://t.co/poo8tur37e,81,0,0,[]
353,2016-12-29,RT @kassndruuuhhh: Reminiscing,1308,0,0,[]
355,2016-12-29,f #TeamGOT7,11,0,0,"[{'text': 'TeamGOT7', 'indices': [2, 11]}]"
360,2016-12-29,@dinapapii @wallahi @RapSpotlights @littlemac11,182,0,0,[]
377,2016-12-29,Watch DDark Ft FlirtaD &amp; Krucial - Not My Cousin Official Music Video https://t.co/60hk8GX4Jw,5905,0,0,[]
378,2016-12-29,https://t.co/T98m5Tl2Xc #shoes Reebok Mens Athletics Distance III Track Shoe- Choose SZ/Color. https://t.co/QqxnxeuirF,322,0,0,"[{'text': 'shoes', 'indices': [24, 30]}]"
379,2016-12-29,My wife loves it! Get this egg vibrator for FREE: https://t.co/Y69Gyf6MWk       #erotic #sextoys #babes https://t.co/WmYyoB8i2C,7,0,0,"[{'text': 'erotic', 'indices': [80, 87]}, {'text': 'sextoys', 'indices': [88, 96]}, {'text': 'babes', 'indices': [97, 103]}]"
381,2016-12-29,"I mean really, give me a good reason for me being up rn",1067,0,0,[]
393,2016-12-29,RT @TrashLanez: Travis Scott fans are the type of fans who know the lyrics to the song before it even comes out.,151,0,0,[]
418,2016-12-29,I Am Not Alone Cover by Vince Pacis: https://t.co/Wd85CIgxhe via @YouTube,52,0,0,[]
420,2016-12-29,I just want to someone to find me and love me for me all that other shit is unnecessary. The thought that counts is what matters.,1604,0,0,[]
425,2016-12-29,RT @GVONICK: Ijwehp,1107,0,0,[]
429,2016-12-29,https://t.co/cQpmQ3QirZ,62,0,0,[]
430,2016-12-29,4 Delicious Mocktails to Cocktails https://t.co/DUouir7twu,4237,0,0,[]
436,2016-12-29,@Isra_CG tas perdido?,452,0,0,[]
444,2016-12-29,RT paigeefieldman #VideoMTV2016 Lady Gaga,89,0,0,"[{'text': 'VideoMTV2016', 'indices': [18, 31]}]"
447,2016-12-29,I really need my yard to dry up so I can buff tires for the Hangover.,289,0,0,[]
455,2016-12-29,RT @BillionTwiTs: Something must kill a man. https://t.co/jkwgvdTdQB,471,0,0,[]
464,2016-12-29,RT @belicia_sotelo: 10. Wanna Be A Baller // Lil' Troy. https://t.co/A10D7XcYXq,866,0,0,[]
468,2016-12-29,RT @p0pss0n: If you hit a black person car. Run. I promise.  https://t.co/TfxSAqTKeW,426,0,0,[]
477,2016-12-29,#MTVStars5SOS #AP405SOS https://t.co/GEg4EKfHFR https://t.co/SfBSVJcVnl https://t.co/nKLb2i2wfL,1,0,0,"[{'text': 'MTVStars5SOS', 'indices': [0, 13]}, {'text': 'AP405SOS', 'indices': [14, 23]}]"
479,2016-12-29,Telkomsel: merrytaerb Terima kasih telah berpartisipasi. Semoga menjadi salah satu pemenang :) -Chery,4,0,0,[]
480,2016-12-29,#nenagh ireland hotels osceola police academy,175,0,0,"[{'text': 'nenagh', 'indices': [0, 7]}]"
492,2016-12-29,#MTVStars5SOS #AP405SOS https://t.co/GEg4EKfHFR https://t.co/4hDORoyH4E https://t.co/nKLb2i2wfL,1,0,0,"[{'text': 'MTVStars5SOS', 'indices': [0, 13]}, {'text': 'AP405SOS', 'indices': [14, 23]}]"
501,2016-12-29,"Trump holds Q&amp;A, discussing jobs, Russia, Israel https://t.co/ylXClXtry3",6961,0,0,[]
505,2016-12-29,Energy https://t.co/C0008XH1T5,312,0,0,[]
514,2016-12-29,I gained 5 followers in the last day. You? Know your stats and grow with https://t.co/jBS2Godth9,3838,0,0,[]
520,2016-12-29,lo emang uke sih xixi https://t.co/30xYuB2ER7,506,0,0,[]
527,2016-12-29,Deciding whut my next diamonds fna b,129,0,0,[]
547,2016-12-29,"Pop Quality Premium 16""x18"" Custom RV Coffee Pot Mat, Custom Dish Drying Mat, https://t.co/AbLvoQg7y7 #Amazon https://t.co/SfLfx2t3lU",13520,0,0,"[{'text': 'Amazon', 'indices': [102, 109]}]"
578,2016-12-29,RT @redpawn3: #RogueOne https://t.co/D7qxTIdNap,10293,0,0,"[{'text': 'RogueOne', 'indices': [14, 23]}]"
579,2016-12-29,@HeroFuture_HFE #Power2Think   #Contest  Google   Apple   Facebook,67,0,0,"[{'text': 'Power2Think', 'indices': [16, 28]}, {'text': 'Contest', 'indices': [31, 39]}]"
587,2016-12-29,"@aldenrichards02 im not informed, whats this circulating issue dabarkads?",243,0,0,[]
588,2016-12-29,They wasn't Ready https://t.co/GXyI0ljHp4,481,0,0,[]
589,2016-12-29,"#TeamBTS 

https://t.co/fa3JYd0ZV3",91,0,0,"[{'text': 'TeamBTS', 'indices': [0, 8]}]"
593,2016-12-29,i #TeamGOT7,11,0,0,"[{'text': 'TeamGOT7', 'indices': [2, 11]}]"
594,2016-12-29,RT @DrellyFish: Nigga this Chinese place charge you $5 to use the bathroom,376,0,0,[]
599,2016-12-29,"@daylieght mt 5 cowo ""ayo main enak:)""",3030,0,0,[]
600,2016-12-29,@elliot_ebooks murder,325,0,0,[]
601,2016-12-29,@veryFLEEKYgirl @AdriannaPulido you don't even know what you want to happen,2491,0,0,[]
606,2016-12-29,Guys are actually pissed I exposed the snapchat game why am I being attacked  it's not that serious,244,0,0,[]
608,2016-12-29,@JadedsTouch @erixkarteaga @hoeIizzle @TheFactsOfShade what? They never do that lmao they tweeted about it once when it came out that's it,1390,0,0,[]
613,2016-12-29,"directed at anything and anyone, even themselves.",4,0,0,[]
617,2016-12-29,@SH_94_VIVI hope you notice my entries badly need this #EXOrDIUMinManila  #teameEXO https://t.co/7akrmXMh5x,41,0,0,"[{'text': 'EXOrDIUMinManila', 'indices': [55, 72]}, {'text': 'teameEXO', 'indices': [74, 83]}]"
620,2016-12-29,@addy_rae1 they fit in his hands perfectly,93,0,0,[]
622,2016-12-29,"Working this overnight shit ain't bad cuz my mind is always racing at this time, so I just put the ideas on paper",487,0,0,[]
631,2016-12-29,"RT @SayNoMisha: I know y'all living good, y'all got Charmin. That's the good toilet paper. https://t.co/yMXelRN7nC",406,0,0,[]
635,2016-12-29,@seulgoom berarti tadinya tua ya,728,0,0,[]
637,2016-12-29,@thejonaxxboys @sofiamae_sofia @KultoJ @klarenielijah @lovenijosiah @kierracamille_ pa like and rt po thanks!,1158,0,0,[]
643,2016-12-29,Do you love yourself?,187,0,0,[]
645,2016-12-29,RT @DariusHixsonJr: Don't be laid back in 2017 go get everything you didn't get this year.,1968,0,0,[]
649,2016-12-29,kala ko bola bola,52,0,0,[]
655,2016-12-29,Just as crazy as ever! @KeonaBT is live!  Go here: https://t.co/Y79bv37SEj via @Beam,108,0,0,[]
667,2016-12-29,"RT @_keithh_: I literally b up by myself, talkin to no one",1464,0,0,[]
669,2016-12-29,RT @_karinaayee: Someone like you didn't deserve somebody like me,823,0,0,[]
670,2016-12-29,17 #TeamGOT7,74,0,0,"[{'text': 'TeamGOT7', 'indices': [3, 12]}]"
673,2016-12-29,Wtf am I even supposed to be,1069,0,0,[]
674,2016-12-29,RT @takeyamaya: 110. Who did this wth https://t.co/gm6CSyex8g,3323,0,0,[]
686,2016-12-29,It's been an odd day.,445,0,0,[]
691,2016-12-29,"1483000564622731711,1.068170,31,36,64364,38164 such algo #dogecapital",40,0,0,"[{'text': 'dogecapital', 'indices': [57, 69]}]"
694,2016-12-29,RT @RoastMeDaily: How chief keef be in the studio (via @Ieansquad) https://t.co/xrWRiQfiGd,151,0,0,[]
699,2016-12-29,Anita Wilson @msanitawilson - All About You https://t.co/zSSOCm0HJP #nowplaying #listenlive,3272,0,0,"[{'text': 'nowplaying', 'indices': [68, 79]}, {'text': 'listenlive', 'indices': [80, 91]}]"
709,2016-12-29,"RT @JCole_NC_: Don't stress about the future, it hasn't arrived.",445,0,0,[]
733,2016-12-29,@KyrieJazzel walang nagpalaki sayo,525,0,0,[]
735,2016-12-29,RT @usafact3: 21-Month-Old Baby Swims Like A Fish&gt;&gt;&gt;https://t.co/EhH3wU1Cke,6796,0,0,[]
737,2016-12-29,"Akhir akhir ini sering banget ga mood, kesel sendiri ainq",703,0,0,[]
748,2016-12-29,#orange and black eyeshadow wow portal,58,0,0,"[{'text': 'orange', 'indices': [0, 7]}]"
749,2016-12-29,"tbh gusto na kita mameet, tiwala lang bes",846,0,0,[]
756,2016-12-29,#TeamGOT7 1113,282,0,0,"[{'text': 'TeamGOT7', 'indices': [0, 9]}]"
1,2016-12-29,Complete IBM Information Management - 49 #IBMInformationManagement Success Resources https://t.co/gTxHKf0xKY,1839,0,0,"[{'text': 'IBMInformationManagement', 'indices': [41, 66]}]"
8,2016-12-29,What Roster Move Should The Pittsburgh Pirates Make For Ivan Nova? | FOX Sports https://t.co/SOYYfg4EQi https://t.co/Hlhst5Jc4o,6935,0,0,[]
13,2016-12-29,RT @_Sweetestkay: Why people think they can play you ? Like I don't get it when some holds u down u don't do them dirty !!!,2031,0,0,[]
15,2016-12-29,RT @Baaiilzz: Ask or confess me anything https://t.co/4e7Yq7nkTs,806,0,0,[]
22,2016-12-29,"RT @HistoryToLearn: Carrie Fisher watching her mother, Debbie Reynolds perform. 1963 https://t.co/Twg1U39ohH",768,0,0,[]
26,2016-12-29,"5 value added reasons to cycle #TDAOrientExpress in 2017

3. Mozart Concert, Vienna

https://t.co/0ySU8YKewx https://t.co/ZSvkAUtPRW",2921,0,0,"[{'text': 'TDAOrientExpress', 'indices': [31, 48]}]"
28,2016-12-29,Funeral Procession to the Grave Site in Arlington Cemetery https://t.co/BhGu9dLruZ military PHOTO,21759,0,0,[]
34,2016-12-29,RT @adamlambert: Dedicated to one of my first pop idols. You will be missed sir. https://t.co/wJ82GsHyur,1734,0,0,[]
60,2016-12-29,I love my city so much https://t.co/sa6UDXIeIH,23134,0,0,[]
67,2016-12-29,"As we look ahead into the next century, leaders will be those who empower others. - Bill Gates #quote via @RichSimmondsZA",429293,0,0,"[{'text': 'quote', 'indices': [95, 101]}]"
75,2016-12-29,Sean Edwards https://t.co/4Gb3QeoJuk,160,0,0,[]
79,2016-12-29,What Roster Move Should The Pittsburgh Pirates Make For Ivan Nova? | FOX Sports https://t.co/SOYYfg4EQi https://t.co/Hlhst5Jc4o,6935,0,0,[]
82,2016-12-29,Character is the result of two things: mental attitude and the way we spend our time_,2570,0,0,[]
87,2016-12-29,British mature en bas de sexe rugueux https://t.co/KUVtRQLvac,295,0,0,[]
93,2016-12-29,RT @StancedAlex: @NoHoesGeorge https://t.co/bWHj66yfXq,797,0,0,[]
96,2016-12-29,RT @WorIdStarLaugh: when they don't reply 10 secs after you hit send https://t.co/HHZujT9wzd,813,0,0,[]
110,2016-12-29,Want sexy stranger for ass rimming? Check it out!  don't delay  https://t.co/MI2z3cPmHJ https://t.co/SDBNLApq3p,202,0,0,[]
112,2016-12-29,RT @MathFaithWorks: @JackPosobiec @KathySamira The SJWs run the NOAA too.,2847,0,0,[]
113,2016-12-29,#TeamGOT7 ftw,344,0,0,"[{'text': 'TeamGOT7', 'indices': [0, 9]}]"
115,2016-12-29,RT @HBfromKC: What kinda snitch ass Children of the Corn type shit.... https://t.co/9fCTyN7zp3,19,0,0,[]
118,2016-12-29,"RT @RitikaSarma1: Hottest Sofia Vergara Pics of All Time

https://t.co/N6QS5tgCKZ",8695,0,0,[]
119,2016-12-29,ok good fuckin night,8644,0,0,[]
125,2016-12-29,RT @AsYouNotWish: Retweet if you think that compulsive liar Rajdeep Sardesai has no right to be in journalism anymore. #DhulagarhRiots,110,0,0,"[{'text': 'DhulagarhRiots', 'indices': [119, 134]}]"
126,2016-12-29,Im Michonne. Discover which #TheWalkingDead character you are! START QUIZ: https://t.co/kWyqW23bzA https://t.co/Q6KNtCd1c0,303,0,0,"[{'text': 'TheWalkingDead', 'indices': [28, 43]}]"
133,2016-12-29,@LILMESSYBITCH can u not,554,0,0,[]
144,2016-12-29,Entender nuestro tiempo https://t.co/BvDxJ8uqYE,85,0,0,[]
174,2016-12-29,@PLDT_Cares yung isang test sa cp ko uploading pa rin hanggang ngayon. gamit ko yang DSL pagupload.,96,0,0,[]
175,2016-12-29,I added a video to a @YouTube playlist https://t.co/FweVjZ1vyd Ocean Beach Farmer's Market Musicians,1769,0,0,[]
177,2016-12-29,RT @baddestkordei: 4. come back to me - vanessa hudgens https://t.co/LtakZKOGAL,606,0,0,[]
179,2016-12-29,@mrjamesmartin Thanks for following! Want to preview a free program? https://t.co/Zf6pdHraNP,1052,0,0,[]
181,2016-12-29,Dog Sweatshirt I ask God for a true friend Great Dane Men Women T Shirt Cat # 61 https://t.co/uoytwITko5 https://t.co/XbQWKU0vlQ,6,0,0,[]
183,2016-12-29,RT @INTLROLEPLAY: #rtl https://t.co/i4Nw9UmkdT,240,0,0,"[{'text': 'rtl', 'indices': [18, 22]}]"
187,2016-12-29,"Everyone go check out my new YouTube video!! 

https://t.co/IINmbfCMna",115,0,0,[]
196,2016-12-29,BEST SEARCH ENGINE https://t.co/Yl4DNggMuT,4844,0,0,[]
197,2016-12-29,@myouimifa aku butuhnya dia,1130,0,0,[]
203,2016-12-29,You just may be a #catnut if: You buy 9lives by the pallet. #cats,4406,0,0,"[{'text': 'catnut', 'indices': [18, 25]}, {'text': 'cats', 'indices': [60, 65]}]"
206,2016-12-29,@Karthek @Piemations I'd be down for podcast,7448,0,0,[]
218,2016-12-29,"""When the slide goes from """"Syllabus"""" to """"Lecture Chapter 1"""" on the first day of classes https://t.co/mCqd2IGrww""",40211,0,0,[]
226,2016-12-29,@carladmartin also actually replacing cocoa butter w olive oil in a tempered bar isn't physically possible,1585,0,0,[]
229,2016-12-29,Thousands babes waiting for men's. Join to &gt;&gt; https://t.co/OrOznWIUUw https://t.co/AGnj2RtNwL,417,0,0,[]
239,2016-12-29,RT @hansolsgf: Never let this vine die https://t.co/rjFwD8GeLq,153,0,0,[]
240,2016-12-29,RT @mercysbiebers: WHEN HE PUTS HIS FOOT ON THE TABLE EXCUSE ME SIR LET ME LIVE??? https://t.co/QvvgkCeDic,1455,0,0,[]
262,2016-12-29,im so irritated,504,0,0,[]
267,2016-12-29,#SOOMPIAWARDS #TeamBTS four,572,0,0,"[{'text': 'SOOMPIAWARDS', 'indices': [0, 13]}, {'text': 'TeamBTS', 'indices': [14, 22]}]"
273,2016-12-29,I'll Be A Dummy If I Cared What A Bitch Thought..,2197,0,0,[]
278,2016-12-29,"RT @Mummy7539Life: My Husband Was In Jail, But I Wanted His Seed Inside Me, This Happened&gt;&gt;&gt;https://t.co/dR5jSHQ7fj",6675,0,0,[]
291,2016-12-29,Popular Small Dog Breeds https://t.co/347HPeyAtg #Small #Breeds #Dog https://t.co/BZUwEYabgD,7383,0,0,"[{'text': 'Small', 'indices': [49, 55]}, {'text': 'Breeds', 'indices': [56, 63]}, {'text': 'Dog', 'indices': [64, 68]}]"
292,2016-12-29,Best fandom in #SOOMPIAWARDS #TeamBTS 389,0,0,0,"[{'text': 'SOOMPIAWARDS', 'indices': [15, 28]}, {'text': 'TeamBTS', 'indices': [29, 37]}]"
297,2016-12-29,@Trubeque yeah but also it's super hazy to literally everyone how all that shit went down,736,0,0,[]
306,2016-12-29,@JUNGH0SECK siapaneeh? Kasih clue coba.,688,0,0,[]
319,2016-12-29,RT RT hhilalur #VideoMTV2016 Lady Gaga,4,0,0,"[{'text': 'VideoMTV2016', 'indices': [15, 28]}]"
322,2016-12-29,"@ParanoiaPlays once I get the Win, I'll delete them.",2283,0,0,[]
323,2016-12-29,RT @DeepSext: awww https://t.co/6JxNtQy6zq,131537,0,0,[]
324,2016-12-29,"I ask for efficient shooting
Carmelo Anthony gives me bricks",7210,0,0,[]
328,2016-12-29,RT @taehyungpiics: https://t.co/aPUlJUk2xQ,14,0,0,[]
335,2016-12-29,Girls go through puberty at a substantially younger age if their father isn't present. #fact #quotes,4045,0,0,"[{'text': 'fact', 'indices': [87, 92]}, {'text': 'quotes', 'indices': [93, 100]}]"
351,2016-12-29,Hope love still in the air regardless,8,0,0,[]
354,2016-12-29,"Divorce is never funny, until it is. Here are some of the most pathetic divorce FAILS in the world https://t.co/lDdSAsqxFB",646,0,0,[]
356,2016-12-29,"RT @RitikaSarma1: Awesome Photos Of Katy Perry Showing Off More Than She Wanted.

https://t.co/BaYWp9OC7G",12528,0,0,[]
357,2016-12-29,"RT @RitikaSarma1: Awesome Photos Of Katy Perry Showing Off More Than She Wanted.

https://t.co/BaYWp9OC7G",8478,0,0,[]
359,2016-12-29,"RT @RitikaSarma1: Awesome Photos Of Katy Perry Showing Off More Than She Wanted.

https://t.co/BaYWp9OC7G",11101,0,0,[]
361,2016-12-29,https://t.co/JH0KxIyPvK,230,0,0,[]
363,2016-12-29,This goes for Twitter as well lol https://t.co/DuWLjTPblW,84,0,0,[]
371,2016-12-29,@Oldweiser @yusefabedeen @LILUZIVERRT hey bigger dic,1191,0,0,[]
376,2016-12-29,"Telkomsel: FingkanFaal Hai, Mbak Fingkan. Untuk pengecekan terkait pengundian PAT silakan DM nomer HP agar kerahasiaan terjaga. -Restu",9,0,0,[]
379,2016-12-29,RT @Thrasher7w7: @JasmineSinlao @RavenProxy @InsqnityParadox https://t.co/8g98REc9Hg,2601,0,0,[]
407,2016-12-29,ffwatts77 #VideoMTV2016 Lady Gaga,109,0,0,"[{'text': 'VideoMTV2016', 'indices': [10, 23]}]"
409,2016-12-29,gee_less #VideoMTV2016 Lady Gaga,176,0,0,"[{'text': 'VideoMTV2016', 'indices': [9, 22]}]"
412,2016-12-29,147 #TeamGOT7,3,0,0,"[{'text': 'TeamGOT7', 'indices': [4, 13]}]"
421,2016-12-29,"You're a fucking dumbass.

In your head and in your heart.

https://t.co/J0zhvxAWB6",2091,0,0,[]
434,2016-12-29,"Seokjin, yoongi, hobi #TeamBTS https://t.co/Lt8i0SX3KY",84,0,0,"[{'text': 'TeamBTS', 'indices': [22, 30]}]"
458,2016-12-29,What now? @PhotosAdvices you rock!!! https://t.co/RGAI8NMfkT,121,0,0,[]
461,2016-12-29,@afrothunty &lt;3 u,571,0,0,[]
464,2016-12-29,@jntiongson i'm right here,334,0,0,[]
469,2016-12-29,RT @awecoupIes: when a girl looks at my boyfriend https://t.co/NtWsl95XIP,131797,0,0,[]
473,2016-12-29,RT @awecoupIes: when a girl looks at my boyfriend https://t.co/NtWsl95XIP,98565,0,0,[]
477,2016-12-29,RT @awecoupIes: when a girl looks at my boyfriend https://t.co/NtWsl95XIP,106077,0,0,[]
478,2016-12-29,Let's get engaged!!! https://t.co/ESCnQGXWuY,156,0,0,[]
479,2016-12-29,When I drive to AL I see houses in that look unlivable- leaning with holes &amp; junk in yards. My heart hurts from many Alabamans.,7043,0,0,[]
486,2016-12-29,143 #TeamEXO,5,0,0,"[{'text': 'TeamEXO', 'indices': [4, 12]}]"
488,2016-12-29,i want this outfit so bad https://t.co/ESsW9m2ptH,243,0,0,[]
496,2016-12-29,#afterwork #workout #jamming #tooshort #fitness https://t.co/LB3UFwStQH,159,0,0,"[{'text': 'afterwork', 'indices': [0, 10]}, {'text': 'workout', 'indices': [11, 19]}, {'text': 'jamming', 'indices': [20, 28]}, {'text': 'tooshort', 'indices': [29, 38]}, {'text': 'fitness', 'indices': [39, 47]}]"
511,2016-12-29,(hell)o,426,0,0,[]
521,2016-12-29,00021 #TeamGOT7,38,0,0,"[{'text': 'TeamGOT7', 'indices': [6, 15]}]"
525,2016-12-29,220 #teamgot7 #soompiawards,120,0,0,"[{'text': 'teamgot7', 'indices': [4, 13]}, {'text': 'soompiawards', 'indices': [14, 27]}]"
526,2016-12-29,@awtsuawtsuu panis na yan. Hahahaha JK,1221,0,0,[]
534,2016-12-29,"RT @machinegunkelly: let me die surrounded by loud, amazing music.",809,0,0,[]
538,2016-12-29,RT @adage: .@Snapchat new targeting tools could help improve ad results. https://t.co/MrSday5fCn https://t.co/lKBk0LIVNt,1853,0,0,[]
543,2016-12-29,I hope one day I'll make people laugh with stories of the shit I had to do when I was poor but right now they prob wouldn't be funny.,485,0,0,[]
548,2016-12-29,"The most ridiculous, stupid and disgusting gifts for the New year the Choice of life: https://t.co/tke2yXcbIf https://t.co/KTdQdcYCr5 #News",1679,0,0,"[{'text': 'News', 'indices': [134, 139]}]"
549,2016-12-29,RT @officialjaden: I Wanna Be Ryan Gosling For Christmas,491,0,0,[]
566,2016-12-29,me rn at this point in the semester https://t.co/oYVu5GWSuU,4334,0,0,[]
567,2016-12-29,https://t.co/BUG3kHMSyV,603,0,0,[]
572,2016-12-29,RT @Mummy7539Life: Most Expensive Boobs and Butts&gt;&gt;&gt;&gt;https://t.co/x2S7tqdEEw,3842,0,0,[]
576,2016-12-29,RT @goalfor2017: see shawn mendes live https://t.co/5vQ5HqYQNB,1311,0,0,[]
581,2016-12-29,#TeamEXO 90,13,0,0,"[{'text': 'TeamEXO', 'indices': [0, 8]}]"
591,2016-12-29,"RT @homeroflgza: Odio que pongan ""wait for it"" en snapchat y no pasa nada interesante",273,0,0,[]
605,2016-12-29,RT @babyydollrose: why can't i just say all the things I wanna say,296,0,0,[]
